reaction,reactant_0,reactant_1,product_0,product_1
reaction_0,OO,[CH2]CCCO,[O]O,CCCCO
reaction_1,OO,C[CH]CCO,[O]O,CCCCO
reaction_2,OO,CC[CH]CO,[O]O,CCCCO
reaction_3,OO,CCC[CH]O,[O]O,CCCCO
reaction_4,OO,[CH2]CC(C)O,[O]O,CCC(C)O
reaction_5,OO,C[CH]C(C)O,[O]O,CCC(C)O
reaction_6,OO,CC[C](C)O,[O]O,CCC(C)O
reaction_7,OO,[CH2]C(O)CC,[O]O,CCC(C)O
reaction_8,OO,[CH2]C(C)(C)O,[O]O,CC(C)(C)O
reaction_9,C=O,[CH2]C(=C)C,[CH]=O,C=C(C)C
reaction_10,CCC,C[C](C)CO,C[CH]C,CC(C)CO
reaction_11,CC(C)CO,C[CH]C,CC(C)[CH]O,CCC
reaction_12,C=C(C)C,[CH2]C(C)CO,[CH2]C(=C)C,CC(C)CO
reaction_13,C=C(C)C,C[C](C)CO,[CH2]C(=C)C,CC(C)CO
reaction_14,C=C(C)C,CC(C)[CH]O,[CH2]C(=C)C,CC(C)CO
reaction_15,C=C(C)C,CC(C)C[O],[CH2]C(=C)C,CC(C)CO
reaction_16,C=CC,[CH2]C(C)CO,[CH2]C=C,CC(C)CO
reaction_17,C=CC,C[C](C)CO,[CH2]C=C,CC(C)CO
reaction_18,C=CC,CC(C)[CH]O,[CH2]C=C,CC(C)CO
reaction_19,C=CC,CC(C)C[O],[CH2]C=C,CC(C)CO
reaction_20,CC,[CH2]C(C)CO,C[CH2],CC(C)CO
reaction_21,CC(C)CO,C[CH2],C[C](C)CO,CC
reaction_22,CC(C)CO,C[CH2],CC(C)[CH]O,CC
reaction_23,CC,CC(C)C[O],C[CH2],CC(C)CO
reaction_24,CC(C)CO,[CH]=C,C[C](C)CO,C=C
reaction_25,CC(C)CO,C=[C]C,[CH2]C(C)CO,C=CC
reaction_26,CC(C)CO,C=[C]C,CC(C)[CH]O,C=CC
reaction_27,CCC=O,[CH2]C(C)CO,C[CH]C=O,CC(C)CO
reaction_28,CC(C)CO,C[CH]C=O,C[C](C)CO,CCC=O
reaction_29,CC(C)CO,C[CH]C=O,CC(C)[CH]O,CCC=O
reaction_30,CC(C)C=O,[H],C[C](C)C=O,[H][H]
reaction_31,C=C(C)C,CC=C[O],[CH2]C(=C)C,CC=CO
reaction_32,CC=CC,[O]O,[CH2]C=CC,OO
reaction_33,OO,C[C]=CC,[O]O,CC=CC
reaction_34,C=CCC,[O]O,C=C[CH]C,OO
reaction_35,OO,[CH]=CCC,[O]O,C=CCC
reaction_36,OO,CCC=C[O],[O]O,CCC=CO
reaction_37,OO,CO[O],[O]O,COO
reaction_38,C=CCC,CO[O],C=C[CH]C,COO
reaction_39,OO,[CH2]C=C,[O]O,C=CC
reaction_40,CCCC=O,[O]O,CCC[C]=O,OO
reaction_41,CC(C)CO,C[CH]C,C[C](C)CO,CCC
reaction_42,CC(C)=O,[OH],[CH2]C(C)=O,O
reaction_43,CCC(C)=O,[OH],[CH2]C(=O)CC,O
reaction_44,CCC(C)=O,[OH],C[CH]C(C)=O,O
reaction_45,CCC(C)=O,[OH],[CH2]CC(C)=O,O
reaction_46,CC(=O)C(C)C,[OH],[CH2]C(=O)C(C)C,O
reaction_47,CC(=O)C(C)C,[OH],C[C](C)C(C)=O,O
reaction_48,CC(=O)C(C)C,[OH],[CH2]C(C)C(C)=O,O
reaction_49,CCCCO,[OH],O,CCC[CH]O
reaction_50,C,[SH],[CH3],S
reaction_51,CC,[SH],C[CH2],S
reaction_52,CCC,[SH],[CH2]CC,S
reaction_53,CCC,[SH],C[CH]C,S
reaction_54,CCCC,[SH],C[CH]CC,S
reaction_55,C=C,[SH],[CH]=C,S
reaction_56,C=CC,[SH],[CH2]C=C,S
reaction_57,C=CCC,[SH],C=C[CH]C,S
reaction_58,C=CCC,[SH],C=[C]CC,S
reaction_59,C=C=C,[SH],[CH]=C=C,S
reaction_60,C#CCC,[SH],C#C[CH]C,S
reaction_61,[O],[N]=C=N,[OH],[N]=C=[N]
reaction_62,[O][O],[N]=C=N,[O]O,[N]=C=[N]
reaction_63,[N],[H][H],[NH],[H]
reaction_64,NN,[N]=O,[NH]N,N=O
reaction_65,[N]=C=N,[OH],O,[N]=C=[N]
reaction_66,N,[N]=O,[NH2],N=O
reaction_67,[NH2],[H][H],N,[H]
reaction_68,[NH2],C,N,[CH3]
reaction_69,[NH2],O,N,[OH]
reaction_70,S,[H],[SH],[H][H]
reaction_71,S,[S],[SH],[SH]
reaction_72,[H][H],[S],[SH],[H]
reaction_73,C,[S],[SH],[CH3]
reaction_74,CC,[S],[SH],C[CH2]
reaction_75,[S],[S]S,[SH],[S][S]
reaction_76,[S]S,[S]S,SS,[S][S]
reaction_77,SS,[H],[S]S,[H][H]
reaction_78,SS,[SH],S,[S]S
reaction_79,SS,[S],[S]S,[SH]
reaction_80,ON=O,[H],[H][H],[O]N=O
reaction_81,N=O,[H],[N]=O,[H][H]
reaction_82,[O-][N+](=O)O,[H],[H][H],[O-][N+](=O)[O]
reaction_83,[CH]=O,N=O,C=O,[N]=O
reaction_84,C=O,[O]N=O,[CH]=O,ON=O
reaction_85,[O-][N+](=O)O,[OH],O,[O-][N+](=O)[O]
reaction_86,C#N,[O],[C]#N,[OH]
reaction_87,C#N,[H],[C]#N,[H][H]
reaction_88,C#N,[OH],[C]#N,O
reaction_89,CS,[H],C[S],[H][H]
reaction_90,CS,[H],[CH2]S,[H][H]
reaction_91,[NH2],CC,N,C[CH2]
reaction_92,[NH2],CCC,N,[CH2]CC
reaction_93,[NH2],CCC,N,C[CH]C
reaction_94,[NH2],CCCC,N,[CH2]CCC
reaction_95,[NH2],CCCC,N,C[CH]CC
reaction_96,[NH2],CC(C)C,N,[CH2]C(C)C
reaction_97,[NH2],CC(C)C,N,C[C](C)C
reaction_98,[NH2],CCC(C)C,N,CC[C](C)C
reaction_99,[NH2],C=CC,N,[CH]=CC
reaction_100,[NH2],C=CC,N,[CH2]C=C
reaction_101,[NH2],C=CCC,N,[CH2]CC=C
reaction_102,[NH2],CC=CC,N,[CH2]C=CC
reaction_103,[NH2],C=C(C)CC,N,C=C(C)[CH]C
reaction_104,[NH2],C=CC(C)C,N,[CH2]C(C)C=C
reaction_105,[NH2],C=CC(C)C,N,C=C[C](C)C
reaction_106,[NH2],CC=C(C)C,N,[CH2]C(C)=CC
reaction_107,[NH2],C=C,N,[CH]=C
reaction_108,[NH2],C#CCC,N,C#C[CH]C
reaction_109,[NH2],CC#CC,N,[CH2]C#CC
reaction_110,[NH2],C#CC(C)C,N,C#C[C](C)C
reaction_111,CCN,[H],[CH2]CN,[H][H]
reaction_112,CCN,[H],C[CH]N,[H][H]
reaction_113,CCN,[H],CC[NH],[H][H]
reaction_114,CCN,[CH3],[CH2]CN,C
reaction_115,CCN,[CH3],C[CH]N,C
reaction_116,CCN,[CH3],CC[NH],C
reaction_117,CCN,[NH2],[CH2]CN,N
reaction_118,CCN,[NH2],C[CH]N,N
reaction_119,CCN,[NH2],CC[NH],N
reaction_120,CCN,[OH],[CH2]CN,O
reaction_121,CCN,[OH],C[CH]N,O
reaction_122,CCN,[OH],CC[NH],O
reaction_123,NN,[H],[NH]N,[H][H]
reaction_124,NN,[CH3],[NH]N,C
reaction_125,NN,[NH2],[NH]N,N
reaction_126,CC=N,[H],[CH2]C=N,[H][H]
reaction_127,CC=N,[H],CC=[N],[H][H]
reaction_128,[NH],C,[NH2],[CH3]
reaction_129,[NH],CC,[NH2],C[CH2]
reaction_130,[NH],N=C=O,[NH2],[N]=C=O
reaction_131,[Cl],C,Cl,[CH3]
reaction_132,[Cl],CC,Cl,C[CH2]
reaction_133,[Cl],CCC,Cl,[CH2]CC
reaction_134,[Cl],CCC,Cl,C[CH]C
reaction_135,[Cl],CCCC,Cl,[CH2]CCC
reaction_136,[Cl],CCCC,Cl,C[CH]CC
reaction_137,[Cl],C=O,Cl,[CH]=O
reaction_138,[Cl],CC=O,Cl,C[C]=O
reaction_139,[Cl],CC(C)=O,Cl,[CH2]C(C)=O
reaction_140,[Cl],CO,Cl,[CH2]O
reaction_141,[Cl],CO,Cl,C[O]
reaction_142,[Cl],CCO,Cl,C[CH]O
reaction_143,[Cl],CCO,Cl,[CH2]CO
reaction_144,[Cl],O,Cl,[OH]
reaction_145,[Cl],OO,Cl,[O]O
reaction_146,[Cl],[H][H],Cl,[H]
reaction_147,[Cl],CCCCOC=O,Cl,[CH2]CCCOC=O
reaction_148,[Cl],CCCCOC=O,Cl,C[CH]CCOC=O
reaction_149,[Cl],CCCCOC=O,Cl,CC[CH]COC=O
reaction_150,[Cl],CC(C)(C)C,Cl,[CH2]C(C)(C)C
reaction_151,[Cl],C=C=C,Cl,[CH]=C=C
reaction_152,[Cl],C1CCCC1,Cl,[CH]1CCCC1
reaction_153,[Cl],C1CCC1,Cl,[CH]1CCC1
reaction_154,[Cl],C1COCCO1,Cl,[CH]1COCCO1
reaction_155,[Cl],CCCCOC(C)=O,Cl,[CH2]CCCOC(C)=O
reaction_156,[Cl],CCCCOC(C)=O,Cl,C[CH]CCOC(C)=O
reaction_157,[Cl],CCCCOC(C)=O,Cl,CC[CH]COC(C)=O
reaction_158,[Cl],CCCCOC(C)=O,Cl,CCC[CH]OC(C)=O
reaction_159,[Cl],COC,Cl,[CH2]OC
reaction_160,[Cl],C=CC,Cl,[CH2]C=C
reaction_161,[Cl],C1CCCCC1,Cl,[CH]1CCCCC1
reaction_162,[Cl],Cc1ccccc1,Cl,[CH2]c1ccccc1
reaction_163,[Cl],Cc1ccccc1,Cl,Cc1[c]cccc1
reaction_164,[Cl],Cc1ccccc1,Cl,Cc1c[c]ccc1
reaction_165,[Cl],Cc1ccccc1,Cl,Cc1cc[c]cc1
reaction_166,[Cl],CC(C)C,Cl,[CH2]C(C)C
reaction_167,[Cl],CC(C)C,Cl,C[C](C)C
reaction_168,[Cl],C1CC1,Cl,[CH]1CC1
reaction_169,[Cl],C#CC,Cl,C#C[CH2]
reaction_170,[Cl],C=C,Cl,[CH]=C
reaction_171,[Cl],c1ccccc1,Cl,[c]1ccccc1
reaction_172,[Cl],CCc1ccccc1,Cl,C[CH]c1ccccc1
reaction_173,[Cl],CC(C)c1ccccc1,Cl,C[C](C)c1ccccc1
reaction_174,C=CC,[c]1ccccc1,c1ccccc1,[CH]=CC
reaction_175,C=CC,[c]1ccccc1,c1ccccc1,C=[C]C
reaction_176,C=CC,[c]1ccccc1,c1ccccc1,[CH2]C=C
reaction_177,C=CC=C,[CH]=C,C=C,[CH]=CC=C
reaction_178,C=CC=C,[CH]=C,C=C,C=[C]C=C
reaction_179,C=CC=C,[c]1ccccc1,c1ccccc1,C=[C]C=C
reaction_180,C=CC=C,[c]1ccccc1,c1ccccc1,[CH]=CC=C
reaction_181,c1ccccc1,[CH3],C,[c]1ccccc1
reaction_182,Cc1ccccc1,[H],[H][H],[CH2]c1ccccc1
reaction_183,Cc1ccccc1,[H],[H][H],Cc1[c]cccc1
reaction_184,C#CCc1ccccc1,[H],[H][H],C#CCc1[c]cccc1
reaction_185,C=C=Cc1ccccc1,[H],[H][H],C=C=Cc1[c]cccc1
reaction_186,C,[H],[CH3],[H][H]
reaction_187,C,[O],[CH3],[OH]
reaction_188,C,[OH],[CH3],O
reaction_189,C,[O]O,[CH3],OO
reaction_190,C,[O][O],[CH3],[O]O
reaction_191,CO,[H],[CH2]O,[H][H]
reaction_192,CO,[H],C[O],[H][H]
reaction_193,CO,[O],[CH2]O,[OH]
reaction_194,CO,[O],C[O],[OH]
reaction_195,CO,[OH],[CH2]O,O
reaction_196,CO,[OH],C[O],O
reaction_197,CO,[O]O,[CH2]O,OO
reaction_198,CO,[O]O,C[O],OO
reaction_199,CO,[O][O],[CH2]O,[O]O
reaction_200,C[O],[O]O,CO,[O][O]
reaction_201,CO,[CH3],[CH2]O,C
reaction_202,COO,[H],[CH2]OO,[H][H]
reaction_203,COO,[H],CO[O],[H][H]
reaction_204,COO,[O],[CH2]OO,[OH]
reaction_205,COO,[O],CO[O],[OH]
reaction_206,COO,[OH],CO[O],O
reaction_207,COO,[OH],[CH2]OO,O
reaction_208,COO,[O]O,CO[O],OO
reaction_209,CO[O],C,COO,[CH3]
reaction_210,CC,[H],C[CH2],[H][H]
reaction_211,CC,[O],C[CH2],[OH]
reaction_212,CC,[OH],C[CH2],O
reaction_213,CC,[O]O,C[CH2],OO
reaction_214,CC,[O][O],C[CH2],[O]O
reaction_215,CC,[CH3],C[CH2],C
reaction_216,CO[O],CC,COO,C[CH2]
reaction_217,C=C,[H],[CH]=C,[H][H]
reaction_218,C=C,[OH],[CH]=C,O
reaction_219,C=C,[O][O],[CH]=C,[O]O
reaction_220,CCO,[H],C[CH]O,[H][H]
reaction_221,CCO,[H],[CH2]CO,[H][H]
reaction_222,CCO,[H],CC[O],[H][H]
reaction_223,CCO,[O],[CH2]CO,[OH]
reaction_224,CCO,[O],C[CH]O,[OH]
reaction_225,CCO,[O],CC[O],[OH]
reaction_226,CCO,[OH],C[CH]O,O
reaction_227,CCO,[OH],[CH2]CO,O
reaction_228,CCO,[O]O,C[CH]O,OO
reaction_229,CCO,[O]O,[CH2]CO,OO
reaction_230,CCO,[O]O,CC[O],OO
reaction_231,CCO,[CH3],C[CH]O,C
reaction_232,CCO,[CH3],[CH2]CO,C
reaction_233,CCO,[CH3],CC[O],C
reaction_234,CC=O,[H],C[C]=O,[H][H]
reaction_235,CC=O,[H],[CH2]C=O,[H][H]
reaction_236,CC=O,[O],C[C]=O,[OH]
reaction_237,CC=O,[OH],C[C]=O,O
reaction_238,CC=O,[OH],[CH2]C=O,O
reaction_239,CC=O,[O]O,C[C]=O,OO
reaction_240,CC=O,[O]O,[CH2]C=O,OO
reaction_241,CC=O,[O][O],C[C]=O,[O]O
reaction_242,CC=O,[CH3],C[C]=O,C
reaction_243,CCO[O],[O]O,CCOO,[O][O]
reaction_244,CC(=O)O[O],[O]O,CC(=O)OO,[O][O]
reaction_245,C#C[CH2],[H][H],C#CC,[H]
reaction_246,[CH]=C=C,[H][H],C=C=C,[H]
reaction_247,C#CC,[H],[H][H],C#C[CH2]
reaction_248,C=C=C,[H],[H][H],[CH]=C=C
reaction_249,C#CC=C,[CH3],C,C#C[C]=C
reaction_250,C#CC=C,[H],[H][H],C#C[C]=C
reaction_251,C=C=CC,[CH3],C,[CH]=C=CC
reaction_252,C=C=CC,[H],[H][H],[CH]=C=CC
reaction_253,C#CCC,[CH3],C,C#C[CH]C
reaction_254,C#CCC,[H],[H][H],C#C[CH]C
reaction_255,C#CC,[OH],O,C#C[CH2]
reaction_256,C=C=C,[OH],O,[CH]=C=C
reaction_257,Cc1ccccc1,[OH],O,[CH2]c1ccccc1
reaction_258,Cc1ccccc1,[OH],O,Cc1[c]cccc1
reaction_259,Cc1ccccc1,[OH],O,Cc1c[c]ccc1
reaction_260,Cc1ccccc1,[OH],O,Cc1cc[c]cc1
reaction_261,Cc1ccccc1,[H],[H][H],Cc1c[c]ccc1
reaction_262,Cc1ccccc1,[H],[H][H],Cc1cc[c]cc1
reaction_263,Cc1ccccc1,[O],[OH],[CH2]c1ccccc1
reaction_264,Cc1ccccc1,[O],[OH],Cc1[c]cccc1
reaction_265,Cc1ccccc1,[O],[OH],Cc1c[c]ccc1
reaction_266,Cc1ccccc1,[O],[OH],Cc1cc[c]cc1
reaction_267,Cc1ccccc1,[CH3],C,[CH2]c1ccccc1
reaction_268,Cc1ccccc1,[CH3],C,Cc1[c]cccc1
reaction_269,Cc1ccccc1,[CH3],C,Cc1c[c]ccc1
reaction_270,Cc1ccccc1,[CH3],C,Cc1cc[c]cc1
reaction_271,Cc1ccccc1,[O]O,OO,[CH2]c1ccccc1
reaction_272,Cc1ccccc1,[O]O,OO,Cc1[c]cccc1
reaction_273,Cc1ccccc1,[O]O,OO,Cc1c[c]ccc1
reaction_274,Cc1ccccc1,[O]O,OO,Cc1cc[c]cc1
reaction_275,c1ccccc1,[H],[H][H],[c]1ccccc1
reaction_276,C1=Cc2cccc3cccc1c23,[H],[H][H],[C]1=Cc2cccc3cccc1c23
reaction_277,c1ccccc1,[OH],O,[c]1ccccc1
reaction_278,c1ccccc1,[CH3],C,[c]1ccccc1
reaction_279,c1ccccc1,C[CH2],CC,[c]1ccccc1
reaction_280,c1ccc2ccccc2c1,[H],[H][H],[c]1cccc2ccccc12
reaction_281,c1ccc2ccccc2c1,[H],[H][H],[c]1ccc2ccccc2c1
reaction_282,[c]1ccccc1,[H][H],c1ccccc1,[H]
reaction_283,[c]1cccc2ccccc12,[H][H],c1ccc2ccccc2c1,[H]
reaction_284,[c]1ccc2ccccc2c1,[H][H],c1ccc2ccccc2c1,[H]
reaction_285,[H][H],[O],[OH],[H]
reaction_286,[H][H],[OH],O,[H]
reaction_287,[H][H],C[O],CO,[H]
reaction_288,[H][H],[CH3],C,[H]
reaction_289,[H][H],[O][O],[O]O,[H]
reaction_290,[OH],CC,O,C[CH2]
reaction_291,[OH],CCC,O,C[CH]C
reaction_292,[OH],CC(C)C,O,C[C](C)C
reaction_293,CC,[O],[OH],C[CH2]
reaction_294,CCC,[O],[OH],C[CH]C
reaction_295,CC(C)C,[O],[OH],C[C](C)C
reaction_296,[O]O,CC,OO,C[CH2]
reaction_297,[O]O,CCC,OO,C[CH]C
reaction_298,[O]O,CC(C)C,OO,C[C](C)C
reaction_299,C[O],CC,CO,C[CH2]
reaction_300,C[O],CCC,CO,C[CH]C
reaction_301,C[O],CC(C)C,CO,C[C](C)C
reaction_302,CC,[O][O],[O]O,C[CH2]
reaction_303,CCC,[O][O],[O]O,C[CH]C
reaction_304,CC(C)C,[O][O],[O]O,C[C](C)C
reaction_305,[H][H],[O][O],[O]O,[H]
reaction_306,[H][H],[CH]=C,C=C,[H]
reaction_307,[H][H],[C]#C,C#C,[H]
reaction_308,[H][H],[c]1ccccc1,c1ccccc1,[H]
reaction_309,[H][H],[CH]=O,C=O,[H]
reaction_310,[H][H],C[C]=O,CC=O,[H]
reaction_311,[H][H],[OH],O,[H]
reaction_312,[H][H],C[O],CO,[H]
reaction_313,C,[O][O],[O]O,[CH3]
reaction_314,C[CH2],C,CC,[CH3]
reaction_315,C[CH]C,C,CCC,[CH3]
reaction_316,[C]#C,C,C#C,[CH3]
reaction_317,[c]1ccccc1,C,c1ccccc1,[CH3]
reaction_318,[CH]=O,C,C=O,[CH3]
reaction_319,C,C[C]=O,CC=O,[CH3]
reaction_320,[OH],C,O,[CH3]
reaction_321,C[O],C,CO,[CH3]
reaction_322,[O]O,C,OO,[CH3]
reaction_323,[C]#C,CC,C#C,C[CH2]
reaction_324,[c]1ccccc1,CC,c1ccccc1,C[CH2]
reaction_325,[CH]=O,CC,C=O,C[CH2]
reaction_326,C[C]=O,CC,CC=O,C[CH2]
reaction_327,[OH],CC=O,O,[CH2]C=O
reaction_328,CO,[CH3],C,C[O]
reaction_329,[OH],CO,O,[CH2]O
reaction_330,[CH2],CCC,[CH3],C[CH]C
reaction_331,[CH2]O,CCC,CO,C[CH]C
reaction_332,[CH]=C,CCC,C=C,C[CH]C
reaction_333,[C]#C,CCC,C#C,C[CH]C
reaction_334,[CH]=O,CCC,C=O,C[CH]C
reaction_335,C[C]=O,CCC,CC=O,C[CH]C
reaction_336,[CH2],CC(C)C,[CH3],C[C](C)C
reaction_337,[CH]=C,CC(C)C,C=C,C[C](C)C
reaction_338,[C]#C,CC(C)C,C#C,C[C](C)C
reaction_339,[CH]=O,CC(C)C,C=O,C[C](C)C
reaction_340,C[C]=O,CC(C)C,CC=O,C[C](C)C
reaction_341,C=C,[O][O],[O]O,[CH]=C
reaction_342,C=C,[O],[OH],[CH]=C
reaction_343,C=C,C[CH2],CC,[CH]=C
reaction_344,[OH],C=C,O,[CH]=C
reaction_345,C=CC,[O],[OH],C=[C]C
reaction_346,[H],C=CC,[H][H],C=[C]C
reaction_347,[CH3],C=CC,C,C=[C]C
reaction_348,[CH]=C,C=CC,C=C,C=[C]C
reaction_349,[C]#C,C=CC,C#C,C=[C]C
reaction_350,[OH],C=CC,O,C=[C]C
reaction_351,C#C,[O][O],[O]O,[C]#C
reaction_352,C#C,C[CH2],CC,[C]#C
reaction_353,[OH],C#C,O,[C]#C
reaction_354,c1ccccc1,[O][O],[O]O,[c]1ccccc1
reaction_355,[H],c1ccccc1,[H][H],[c]1ccccc1
reaction_356,C[CH2],c1ccccc1,CC,[c]1ccccc1
reaction_357,[OH],c1ccccc1,O,[c]1ccccc1
reaction_358,C=O,[O][O],[O]O,[CH]=O
reaction_359,C=O,[O],[OH],[CH]=O
reaction_360,[CH2],C=O,[CH3],[CH]=O
reaction_361,[CH3],C=O,C,[CH]=O
reaction_362,C=O,C[CH2],CC,[CH]=O
reaction_363,C=O,C[CH]C,CCC,[CH]=O
reaction_364,C=O,C[C](C)C,CC(C)C,[CH]=O
reaction_365,[CH]=C,C=O,C=C,[CH]=O
reaction_366,C=O,C[C]=O,CC=O,[CH]=O
reaction_367,[OH],C=O,O,[CH]=O
reaction_368,C=O,C[O],CO,[CH]=O
reaction_369,[O]O,C=O,OO,[CH]=O
reaction_370,CC=O,[O][O],[O]O,C[C]=O
reaction_371,CC=O,[O],[OH],C[C]=O
reaction_372,[H],CC=O,[H][H],C[C]=O
reaction_373,[CH3],CC=O,C,C[C]=O
reaction_374,[CH2]C=C,CC=O,C=CC,C[C]=O
reaction_375,[CH]=C,CC=O,C=C,C[C]=O
reaction_376,[OH],CC=O,O,C[C]=O
reaction_377,[O]O,CC=O,OO,C[C]=O
reaction_378,O,[O][O],[O]O,[OH]
reaction_379,O,[O],[OH],[OH]
reaction_380,[H],O,[H][H],[OH]
reaction_381,O,[CH3],C,[OH]
reaction_382,O,C[CH2],CC,[OH]
reaction_383,O,[CH]=C,C=C,[OH]
reaction_384,O,[CH]=O,C=O,[OH]
reaction_385,O,C[O],CO,[OH]
reaction_386,CO,[O],[OH],C[O]
reaction_387,[CH2],CO,[CH3],C[O]
reaction_388,CO,[CH3],C,C[O]
reaction_389,CO,C[CH2],CC,C[O]
reaction_390,CO,C[CH]C,CCC,C[O]
reaction_391,CO,C[C](C)C,CC(C)C,C[O]
reaction_392,[CH]=C,CO,C=C,C[O]
reaction_393,[C]#C,CO,C#C,C[O]
reaction_394,[OH],CO,O,C[O]
reaction_395,OO,[CH2]CCCO,CCCCO,[O]O
reaction_396,OO,C[CH]CCO,CCCCO,[O]O
reaction_397,OO,CC[CH]CO,CCCCO,[O]O
reaction_398,OO,CCC[CH]O,CCCCO,[O]O
reaction_399,OO,[CH2]CC(C)O,CCC(C)O,[O]O
reaction_400,OO,C[CH]C(C)O,CCC(C)O,[O]O
reaction_401,OO,CC[C](C)O,CCC(C)O,[O]O
reaction_402,OO,[CH2]C(C)CO,CC(C)CO,[O]O
reaction_403,OO,[CH2]C(C)(C)O,CC(C)(C)O,[O]O
reaction_404,[O]O,[O]O,OO,[O][O]
reaction_405,C=O,[CH2]C(=C)C,C=C(C)C,[CH]=O
reaction_406,C[C](C)CO,CCC,CC(C)CO,C[CH]C
reaction_407,CC(C)CO,C[CH]C,CCC,CC(C)[CH]O
reaction_408,[CH2]C(C)CO,C=C(C)C,CC(C)CO,[CH2]C(=C)C
reaction_409,C[C](C)CO,C=C(C)C,CC(C)CO,[CH2]C(=C)C
reaction_410,CC(C)[CH]O,C=C(C)C,CC(C)CO,[CH2]C(=C)C
reaction_411,C=C(C)C,CC(C)C[O],CC(C)CO,[CH2]C(=C)C
reaction_412,[CH2]C(C)CO,C=CC,CC(C)CO,[CH2]C=C
reaction_413,C[C](C)CO,C=CC,CC(C)CO,[CH2]C=C
reaction_414,CC(C)[CH]O,C=CC,CC(C)CO,[CH2]C=C
reaction_415,C=CC,CC(C)C[O],CC(C)CO,[CH2]C=C
reaction_416,[CH2]C(C)CO,CC,CC(C)CO,C[CH2]
reaction_417,CC(C)CO,C[CH2],CC,C[C](C)CO
reaction_418,CC(C)CO,C[CH2],CC,CC(C)[CH]O
reaction_419,CC(C)C[O],CC,CC(C)CO,C[CH2]
reaction_420,[CH]=C,CC(C)CO,C=C,C[C](C)CO
reaction_421,CCCO,C=[C]C,C=CC,[CH2]CCO
reaction_422,CC(C)CO,C=[C]C,C=CC,CC(C)[CH]O
reaction_423,[CH2]C(C)CO,CCC=O,CC(C)CO,C[CH]C=O
reaction_424,CC(C)CO,C[CH]C=O,CCC=O,C[C](C)CO
reaction_425,CC(C)CO,C[CH]C=O,CCC=O,CC(C)[CH]O
reaction_426,[H],CC(C)C=O,[H][H],C[C](C)C=O
reaction_427,C=C(C)C,CC=C[O],CC=CO,[CH2]C(=C)C
reaction_428,[O]O,C=CC,OO,[CH2]C=C
reaction_429,[O]O,CC=CC,OO,[CH2]C=CC
reaction_430,OO,C=[C]C,C=CC,[O]O
reaction_431,OO,C[C]=CC,CC=CC,[O]O
reaction_432,[O]O,C=CCC,OO,C=C[CH]C
reaction_433,[O]O,C=CCC,OO,C=C[CH]C
reaction_434,OO,[CH]=C,C=C,[O]O
reaction_435,OO,[CH]=CCC,C=CCC,[O]O
reaction_436,C,[C]#[C],[C]#C,[CH3]
reaction_437,OO,CC=C[O],CC=CO,[O]O
reaction_438,OO,C=C[O],C=CO,[O]O
reaction_439,OO,CO[O],COO,[O]O
reaction_440,C=CCC,CO[O],COO,C=C[CH]C
reaction_441,OO,[CH2]C=C,C=CC,[O]O
reaction_442,[O]O,CCCC=O,OO,CCC[C]=O
reaction_443,[OH],Cc1ccccc1,O,[CH2]c1ccccc1
reaction_444,[O]O,Cc1ccccc1,OO,[CH2]c1ccccc1
reaction_445,[O]O,CCc1ccccc1,OO,C[CH]c1ccccc1
reaction_446,[O]O,CC(C)c1ccccc1,OO,C[C](C)c1ccccc1
reaction_447,Cc1ccccc1,[O][O],[O]O,[CH2]c1ccccc1
reaction_448,CCc1ccccc1,[O][O],[O]O,C[CH]c1ccccc1
reaction_449,CC(C)c1ccccc1,[O][O],[O]O,C[C](C)c1ccccc1
reaction_450,CCOO,C[CH]C,CCC,CCO[O]
reaction_451,CC(C)OO,C[CH]C,CCC,CC(C)O[O]
reaction_452,CCOO,C[CH2],CC,CCO[O]
reaction_453,CC(C)OO,C[CH2],CC,CC(C)O[O]
reaction_454,C[C](C)OO,CCOO,CC(C)OO,CCO[O]
reaction_455,C[C](C)OO,CC(C)OO,CC(C)OO,CC(C)O[O]
reaction_456,CCOO,C[C]=O,CC=O,CCO[O]
reaction_457,CC(C)OO,C[C]=O,CC=O,CC(C)O[O]
reaction_458,CCOO,C[CH]C=O,CCC=O,CCO[O]
reaction_459,CC(C)OO,C[CH]C=O,CCC=O,CC(C)O[O]
reaction_460,CCOO,[CH2]C=O,CC=O,CCO[O]
reaction_461,CC(C)OO,[CH2]C=O,CC=O,CC(C)O[O]
reaction_462,C[CH]S,CC=S,CCS,C[C]=S
reaction_463,C[CH2],CC=S,CC,C[C]=S
reaction_464,[SH],CCC=S,S,C[CH]C=S
reaction_465,[CH3],CCC=S,C,C[CH]C=S
reaction_466,SCC=C,C[S],CS,S[CH]C=C
reaction_467,[H],CO,[H][H],C[O]
reaction_468,CC(C)CO,C[CH]C,CCC,C[C](C)CO
reaction_469,[CH]=S,CS,C=S,C[S]
reaction_470,C=S,[CH3],C,[CH]=S
reaction_471,[OH],S,O,[SH]
reaction_472,[OH],CS,O,C[S]
reaction_473,CS,C[O],CO,C[S]
reaction_474,S,C[O],CO,[SH]
reaction_475,C[CH]S,CC=O,CCS,C[C]=O
reaction_476,CC(S)O,[CH3],C,C[C](S)O
reaction_477,SC=O,[CH3],C,[S]C=O
reaction_478,[SH],CC(S)O,S,C[C](S)O
reaction_479,[SH],CC=O,S,C[C]=O
